sent-id,regression,SVM,MLP,RF,all_true,all_false,one_true
1894,False,False,True,True,False,False,False
9838,True,False,True,True,False,False,False
1852,True,False,False,True,False,False,False
29545,True,False,True,True,False,False,False
42124,True,True,True,True,True,False,False
12333,False,False,True,False,False,False,True
42283,True,True,True,True,True,False,False
1427,True,False,False,True,False,False,False
42286,True,True,True,False,False,False,False
42405,False,False,False,False,False,True,False
10021,True,False,True,True,False,False,False
26931,True,False,True,True,False,False,False
1832,False,False,True,False,False,False,True
9694,False,False,True,True,False,False,False
29517,False,True,False,True,False,False,False
1023,False,False,False,False,False,True,False
29225,True,False,True,True,False,False,False
9923,False,False,False,False,False,True,False
42180,True,True,True,True,True,False,False
1376,True,False,False,False,False,False,True
10115,False,False,True,False,False,False,True
42317,True,True,True,True,True,False,False
9764,False,False,False,False,False,True,False
1348,False,False,True,True,False,False,False
9949,True,False,True,True,False,False,False
27334,True,False,False,False,False,False,True
1334,True,False,True,True,False,False,False
12344,True,False,True,True,False,False,False
1393,True,False,True,True,False,False,False
12352,True,False,True,True,False,False,False
42411,True,False,False,False,False,False,True
12521,True,False,False,False,False,False,True
27205,False,True,False,True,False,False,False
27176,False,False,True,True,False,False,False
1486,True,False,True,True,False,False,False
9769,True,False,True,True,False,False,False
42446,True,True,True,True,True,False,False
29381,True,False,True,True,False,False,False
26886,True,False,True,True,False,False,False
2085,True,False,True,True,False,False,False
27023,False,False,True,False,False,False,True
42033,True,False,False,False,False,False,True
1136,False,False,False,False,False,True,False
10094,False,False,False,True,False,False,True
29304,True,False,True,True,False,False,False
42220,False,False,False,True,False,False,True
2130,False,False,True,False,False,False,True
12488,True,False,True,False,False,False,False
1701,True,False,True,True,False,False,False
1113,True,False,True,True,False,False,False
27009,True,True,False,True,False,False,False
1161,False,False,False,True,False,False,True
1978,True,False,False,True,False,False,False
26961,False,True,False,False,False,False,True
10095,False,False,False,True,False,False,True
9676,False,False,False,False,False,True,False
12124,False,False,True,True,False,False,False
27126,True,False,True,True,False,False,False
29421,True,True,False,True,False,False,False
27021,True,True,False,True,False,False,False
1710,True,False,True,True,False,False,False
9715,True,False,True,True,False,False,False
27284,False,True,False,True,False,False,False
42107,False,False,False,True,False,False,True
27164,False,False,True,False,False,False,True
12568,True,False,True,True,False,False,False
29656,False,True,False,False,False,False,True
1044,False,False,False,False,False,True,False
12558,True,False,True,True,False,False,False
9918,True,False,True,False,False,False,False
12359,False,False,True,False,False,False,True
12310,False,False,True,True,False,False,False
29293,True,False,True,True,False,False,False
10148,True,False,True,True,False,False,False
2101,True,False,True,True,False,False,False
27257,True,False,True,True,False,False,False
42388,True,True,True,True,True,False,False
42468,True,False,False,False,False,False,True
1037,False,False,True,False,False,False,True
12082,False,False,False,False,False,True,False
10066,True,False,False,False,False,False,True
29329,True,False,True,True,False,False,False
27175,True,False,True,True,False,False,False
1110,True,False,False,False,False,False,True
26977,True,False,False,False,False,False,True
42269,True,True,True,True,True,False,False
27340,True,False,True,True,False,False,False
29300,True,False,True,True,False,False,False
42278,False,False,False,False,False,True,False
10159,False,False,True,False,False,False,True
42090,True,True,True,True,True,False,False
12225,True,False,True,True,False,False,False
1406,True,False,True,True,False,False,False
12405,False,False,False,True,False,False,True
1797,True,False,True,True,False,False,False
10068,False,False,False,False,False,True,False
29577,False,True,False,False,False,False,True
1130,True,False,True,True,False,False,False
9700,False,True,False,False,False,False,True
1310,True,False,True,True,False,False,False
42344,True,True,True,True,True,False,False
27081,True,False,True,True,False,False,False
29301,True,False,True,True,False,False,False
1462,True,False,True,True,False,False,False
27324,True,False,True,True,False,False,False
2038,True,False,True,True,False,False,False
1320,True,False,True,True,False,False,False
42270,False,False,False,False,False,True,False
29502,False,True,False,True,False,False,False
42394,True,True,True,True,True,False,False
1792,True,False,True,True,False,False,False
27004,True,False,True,True,False,False,False
27321,True,False,False,False,False,False,True
1784,True,False,False,True,False,False,False
12243,False,False,False,True,False,False,True
42425,True,True,True,True,True,False,False
1197,True,False,True,True,False,False,False
9848,True,False,False,False,False,False,True
1390,False,False,True,False,False,False,True
42249,True,True,True,True,True,False,False
12113,False,False,True,False,False,False,True
10139,True,False,True,True,False,False,False
29693,False,True,False,False,False,False,True
27190,True,False,True,True,False,False,False
42103,True,True,True,True,True,False,False
1365,False,False,False,True,False,False,True
2033,True,False,False,True,False,False,False
26922,True,True,False,True,False,False,False
29694,False,False,False,False,False,True,False
29681,False,True,False,False,False,False,True
9795,True,False,True,True,False,False,False
1237,True,False,True,True,False,False,False
27213,True,False,True,True,False,False,False
29659,False,False,False,False,False,True,False
1979,False,False,False,False,False,True,False
10022,False,False,False,False,False,True,False
27251,True,False,True,True,False,False,False
10008,True,False,True,True,False,False,False
29311,True,False,True,True,False,False,False
12130,True,False,True,True,False,False,False
27171,True,False,True,True,False,False,False
42272,True,True,True,True,True,False,False
9767,False,False,False,True,False,False,True
42052,True,True,True,True,True,False,False
27131,True,False,True,True,False,False,False
29252,True,False,True,True,False,False,False
9754,False,False,False,False,False,True,False
42303,False,False,False,True,False,False,True
9878,False,False,True,True,False,False,False
