sent-id,regression,SVM,MLP,RF,all_true,all_false,one_true
42235,True,True,True,True,True,False,False
1723,True,False,True,True,False,False,False
1487,False,False,True,False,False,False,True
1016,True,False,False,False,False,False,True
9763,True,False,False,True,False,False,False
1365,False,False,False,True,False,False,True
12419,True,False,True,True,False,False,False
1919,False,False,True,True,False,False,False
1092,True,False,True,False,False,False,False
9705,False,False,False,False,False,True,False
1889,False,False,False,False,False,True,False
26959,False,True,False,False,False,False,True
29348,True,True,False,True,False,False,False
29397,True,False,True,True,False,False,False
26935,False,False,False,False,False,True,False
1989,False,False,True,True,False,False,False
27242,True,False,True,True,False,False,False
12325,True,False,True,True,False,False,False
42005,True,True,True,True,True,False,False
29517,False,True,False,True,False,False,False
12559,True,False,True,True,False,False,False
9773,False,False,False,True,False,False,True
12225,True,False,True,True,False,False,False
27256,False,True,False,False,False,False,True
12447,True,False,True,True,False,False,False
29401,True,False,True,True,False,False,False
27011,True,False,True,True,False,False,False
9995,False,False,True,True,False,False,False
1993,True,False,True,True,False,False,False
1369,True,False,True,True,False,False,False
29452,False,True,False,False,False,False,True
10036,False,False,True,True,False,False,False
26966,True,False,True,True,False,False,False
2051,False,False,False,False,False,True,False
27327,True,False,True,True,False,False,False
29515,False,True,False,True,False,False,False
2003,True,False,True,True,False,False,False
29568,True,False,True,True,False,False,False
26932,False,False,False,False,False,True,False
2018,True,False,True,True,False,False,False
29685,True,False,True,True,False,False,False
27012,True,False,True,True,False,False,False
42221,True,True,True,True,True,False,False
29620,True,True,False,True,False,False,False
12523,True,False,False,True,False,False,False
12174,True,False,False,False,False,False,True
27338,True,False,True,True,False,False,False
2053,True,False,True,True,False,False,False
12151,True,False,True,True,False,False,False
26993,False,True,False,True,False,False,False
1838,True,False,False,True,False,False,False
12144,True,False,True,True,False,False,False
27062,False,True,False,False,False,False,True
42123,True,True,True,True,True,False,False
1179,True,False,True,True,False,False,False
12415,True,False,False,True,False,False,False
12525,False,False,True,True,False,False,False
9853,False,False,False,False,False,True,False
10116,True,False,True,True,False,False,False
12308,True,False,True,True,False,False,False
10086,False,False,False,True,False,False,True
29694,True,False,False,True,False,False,False
27016,False,False,True,False,False,False,True
1000,True,False,True,True,False,False,False
42081,True,True,True,True,True,False,False
1678,False,False,False,True,False,False,True
29291,True,False,True,True,False,False,False
27155,False,True,False,False,False,False,True
12188,False,False,True,True,False,False,False
12441,True,False,True,True,False,False,False
42411,True,False,False,False,False,False,True
1240,True,False,True,True,False,False,False
1241,True,False,True,True,False,False,False
1679,True,False,True,True,False,False,False
27234,True,False,True,True,False,False,False
9940,True,False,True,True,False,False,False
29680,False,True,False,False,False,False,True
1319,True,False,True,True,False,False,False
42284,False,False,False,True,False,False,True
27139,False,True,False,False,False,False,True
12193,True,False,False,False,False,False,True
12319,False,False,False,False,False,True,False
12184,True,False,False,False,False,False,True
9842,False,False,False,True,False,False,True
1380,True,False,True,True,False,False,False
42100,True,True,True,True,True,False,False
12445,False,False,False,True,False,False,True
1060,True,False,True,True,False,False,False
29668,True,True,False,True,False,False,False
12176,False,False,False,True,False,False,True
10111,False,False,False,False,False,True,False
12425,True,False,True,True,False,False,False
27003,True,False,True,True,False,False,False
12381,True,False,True,True,False,False,False
9867,True,False,False,True,False,False,False
1386,True,False,True,True,False,False,False
12161,False,False,False,False,False,True,False
1273,True,False,True,True,False,False,False
42283,True,True,True,True,True,False,False
12509,True,False,False,False,False,False,True
9880,True,False,False,False,False,False,True
1717,True,False,True,True,False,False,False
1209,True,False,True,True,False,False,False
2054,True,False,False,True,False,False,False
10869,True,False,False,True,False,False,False
9831,False,False,False,True,False,False,True
27193,True,False,True,True,False,False,False
29688,True,False,True,True,False,False,False
1150,True,False,True,True,False,False,False
1228,True,False,True,True,False,False,False
1377,False,False,True,False,False,False,True
9951,False,False,False,True,False,False,True
27037,True,False,True,True,False,False,False
1046,True,False,True,True,False,False,False
1001,True,False,True,True,False,False,False
42330,True,True,True,True,True,False,False
42095,True,True,True,True,True,False,False
29457,True,False,True,True,False,False,False
29716,True,False,True,True,False,False,False
1151,False,False,True,True,False,False,False
2073,True,False,True,True,False,False,False
42209,True,True,True,True,True,False,False
42232,True,True,True,True,True,False,False
1789,True,False,False,True,False,False,False
42465,False,False,False,True,False,False,True
1052,False,False,True,True,False,False,False
27244,False,True,False,True,False,False,False
9935,True,False,True,True,False,False,False
42482,False,False,False,True,False,False,True
10113,False,False,True,False,False,False,True
12145,False,False,False,True,False,False,True
42323,True,True,True,True,True,False,False
29463,False,True,False,True,False,False,False
42129,True,True,True,True,True,False,False
1444,True,False,True,True,False,False,False
42021,True,True,True,True,True,False,False
1141,True,False,True,True,False,False,False
12148,True,False,True,False,False,False,False
27173,True,False,True,True,False,False,False
12160,True,False,True,True,False,False,False
12542,False,False,False,False,False,True,False
12162,True,False,True,True,False,False,False
2009,True,False,True,True,False,False,False
27320,True,False,True,True,False,False,False
1363,False,False,False,True,False,False,True
9675,True,False,False,True,False,False,False
29237,True,False,True,True,False,False,False
27263,False,True,False,False,False,False,True
10159,False,False,True,True,False,False,False
12239,False,False,False,True,False,False,True
