sent-id,disj_count,min_dep_length,conj_count,mean_dep_length,token_count,verb_count,max_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized
27067,0,1,0,2.0,7,1,4,0.78,99.23,1,0,0,krafttraining,Und man kann mehr Muskeln bekommen.,2_short,Sport|Seiten_mit_defekten_Dateilinks,2019-10-28T08:05:49Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Und 1:=man 2:=kann 3:=mehr 4:=Muskeln 5:=bekommen.
12524,0,1,0,1.29,9,0,3,1.0,64.37,1,0,0,einkommen,Ein-kommens-arten sind zum Beispiel: • Ein-kommen aus Besitz,6_long,Geld,2021-10-27T16:11:52Z,4e761a928113c1f23dda0939b1022778,0:=Ein-kommens-arten 1:=sind 2:=zum 3:=Beispiel: 4:=• 5:=Ein-kommen 6:=aus 7:=Besitz
27277,0,1,0,2.71,8,2,6,1.0,81.29,1,0,0,kryptowahrung,Oder bekommen Krypto-währung wenn sie etwas verkaufen.,8_long,Geld,2018-12-19T14:08:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Oder 1:=bekommen 2:=Krypto-währung 3:=wenn 4:=sie 5:=etwas 6:=verkaufen.
1227,0,1,0,3.3,11,1,9,0.52,104.64,1,1,0,allerheiligen,"Mehr Heilige, \newline als es Tage im Jahr gibt.",11_long,Religion|Seiten_mit_defekten_Dateilinks,2015-11-01T12:22:09Z,7b5adf57ed2178795004f4c052333f37,"0:=Mehr 1:=Heilige, 2:=\newline 3:=als 4:=es 5:=Tage 6:=im 7:=Jahr 8:=gibt."
12234,0,1,0,1.6,6,1,3,1.0,100.24,1,0,0,egypt-air-flug-181,Die Polizei hat ihn festgenommen.,10_long,Verkehr|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2016-03-30T16:42:16Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Polizei 2:=hat 3:=ihn 4:=festgenommen.
42087,0,1,0,2.12,9,0,4,1.0,71.82,1,2,0,sitar,Der Körper der Sitar ist ein getrockneter Kürbis.,3_long,Ohne_Kategorie,2012-12-12T07:56:56Z,7b5adf57ed2178795004f4c052333f37,0:=Der 1:=Körper 2:=der 3:=Sitar 4:=ist 5:=ein 6:=getrockneter 7:=Kürbis.
12241,0,1,0,1.83,7,1,4,1.0,99.23,1,0,0,egypt-air-flug-181,Ein Mann hat das Flugzeug entführt.,4_short,Verkehr|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2016-03-30T16:42:16Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Mann 2:=hat 3:=das 4:=Flugzeug 5:=entführt.
42275,0,1,0,1.86,8,1,4,1.0,116.15,1,0,0,slam,Slam gibt es: • beim Dichter Slam,3_short,Wörter_mit_verschiedenen_Bedeutungen,2014-08-05T19:10:37Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Slam 1:=gibt 2:=es: 3:=• 4:=beim 5:=Dichter 6:=Slam
1688,0,1,0,2.7,11,2,9,0.99,104.64,1,0,0,an-12-unfall-in-juba,Das heißt: das Flugzeug ist auf den Boden ge-stürzt.,4_short,Ohne_Kategorie|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2015-11-07T08:34:15Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=heißt: 2:=das 3:=Flugzeug 4:=ist 5:=auf 6:=den 7:=Boden 8:=ge-stürzt.
29444,0,1,0,1.75,5,0,3,1.0,50.5,1,0,0,luiz-inacio-lula-da-silva,Lula will Präsident werden.,51_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Lula 1:=will 2:=Präsident 3:=werden.
29425,0,1,0,2.0,6,0,4,1.0,83.32,1,0,0,luiz-inacio-lula-da-silva,Damals war Brasilien eine Militärdiktatur.,32_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Damals 1:=war 2:=Brasilien 3:=eine 4:=Militärdiktatur.
1858,0,1,0,3.22,10,2,8,1.0,87.72,1,0,0,angriff-in-las-vegas,Keiner weiß warum Stephen Paddock den Angriff gemacht hat.,24_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Keiner 1:=weiß 2:=warum 3:=Stephen 4:=Paddock 5:=den 6:=Angriff 7:=gemacht 8:=hat.
12355,0,1,0,2.0,7,1,3,1.0,90.77,1,0,0,eid,Mit einem Eid verspricht man etwas.,0_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2012-03-03T00:00:41Z,58d6d1d5aca5e9e6ed470dcf6dafeb4e,0:=Mit 1:=einem 2:=Eid 3:=verspricht 4:=man 5:=etwas.
10091,0,1,0,2.0,6,0,4,1.0,100.24,1,0,0,demenz,Das ist aber sehr selten.,4_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:=Das 1:=ist 2:=aber 3:=sehr 4:=selten.
1779,0,1,0,2.2,6,0,4,1.0,32.56,1,1,0,anarchismus,Anarchismus ist eine politische Idee.,26_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Anarchismus 1:=ist 2:=eine 3:=politische 4:=Idee.
27124,0,1,0,2.3,11,1,8,1.0,95.17,1,1,0,krankenversicherung,Dein Chef zahlt die Hälfte vom Geld für deine Kranken-versicherung.,5_long,Arbeit,2021-10-26T07:49:24Z,4e761a928113c1f23dda0939b1022778,0:=Dein 1:=Chef 2:=zahlt 3:=die 4:=Hälfte 5:=vom 6:=Geld 7:=für 8:=deine 9:=Kranken-versicherung.
42475,0,1,0,1.57,8,0,5,1.0,89.75,1,0,1,solander-box,Eine Solander-Box ist aus Holz oder Pappe.,0_long,Ohne_Kategorie,2014-05-06T15:05:38Z,af28a20dfb151690981ee13d72ce655c,0:=Eine 1:=Solander-Box 2:=ist 3:=aus 4:=Holz 5:=oder 6:=Pappe.
10133,0,1,0,1.88,9,1,5,1.0,71.82,1,1,0,demeter,Zusammen mit Poseidon hat Demeter den Sohn Areion.,13_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-01-29T14:24:42Z,e800bebc9060331edfac65e663a55570,0:=Zusammen 1:=mit 2:=Poseidon 3:=hat 4:=Demeter 5:=den 6:=Sohn 7:=Areion.
1426,0,1,0,2.88,9,1,7,1.0,80.28,1,1,0,altes-agypten,Weil sie viel Wasser aus dem Nil-fluß hatten.,2_long,Geschichte,2020-09-17T09:34:33Z,46c3c87395bab21fd30e35b682a73fd0,0:=Weil 1:=sie 2:=viel 3:=Wasser 4:=aus 5:=dem 6:=Nil-fluß 7:=hatten.
1687,0,1,0,2.3,11,2,8,1.0,103.63,1,0,0,an-12-unfall-in-juba,Das Flugzeug ist gestartet und kurz danach ist es abgestürzt.,3_short,Ohne_Kategorie|Hurraki:Überarbeiten|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2015-11-07T08:34:15Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Flugzeug 2:=ist 3:=gestartet 4:=und 5:=kurz 6:=danach 7:=ist 8:=es 9:=abgestürzt.
12262,0,1,0,1.71,8,1,4,0.94,115.13,1,0,0,ehegattensplitting,Ein Mann und eine Frau haben geheiratet.,18_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2014-07-17T09:07:41Z,cfbe77d115cd524def4ccbe596a54842,0:=Ein 1:=Mann 2:=und 3:=eine 4:=Frau 5:=haben 6:=geheiratet.
27114,0,1,0,1.67,7,0,4,1.0,90.77,1,1,0,krankenversicherungskarte,Die Kranken-versicherungs-karte ist eine Chip Karte.,0_short,Ohne_Kategorie,2014-06-26T07:56:07Z,cfbe77d115cd524def4ccbe596a54842,0:=Die 1:=Kranken-versicherungs-karte 2:=ist 3:=eine 4:=Chip 5:=Karte.
41998,0,1,0,1.33,10,1,2,0.77,71.82,1,0,0,sim-karte,"Die Geheim-Nummer heißt: PIN, PIN-Nummer oder PIN Code",5_long,Ohne_Kategorie,2012-11-20T07:21:45Z,28d34f2e053dee2c0e9399a7924cd978,"0:=Die 1:=Geheim-Nummer 2:=heißt: 3:=PIN, 4:=PIN-Nummer 5:=oder 6:=PIN 7:=Code"
1894,0,1,0,1.83,7,1,5,0.81,6.17,1,1,0,anlauttabelle,Es gib Anlauttabellen-programme für den Computer.,5_long,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Es 1:=gib 2:=Anlauttabellen-programme 3:=für 4:=den 5:=Computer.
12196,0,1,0,1.75,5,1,3,0.74,75.88,1,0,0,edgar-allan-poe,Er hat Horror-geschichten geschrieben.,1_short,Personen,2022-01-19T07:15:51Z,e800bebc9060331edfac65e663a55570,0:=Er 1:=hat 2:=Horror-geschichten 3:=geschrieben.
2154,0,1,0,3.2,11,1,8,1.0,78.25,1,0,0,anschlag-in-charlottesville,Ein Rechter ist mit einem Auto in die Gegen-demonstration gefahren.,7_short,Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-08-20T04:11:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Rechter 2:=ist 3:=mit 4:=einem 5:=Auto 6:=in 7:=die 8:=Gegen-demonstration 9:=gefahren.
10122,0,1,0,3.6,11,1,9,1.0,86.71,1,0,0,demeter,In dieser Zeit haben sich die Menschen bestimmte Geschichten erzählt.,2_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-01-29T14:24:42Z,e800bebc9060331edfac65e663a55570,0:=In 1:=dieser 2:=Zeit 3:=haben 4:=sich 5:=die 6:=Menschen 7:=bestimmte 8:=Geschichten 9:=erzählt.
27131,0,1,0,2.0,7,1,3,1.0,56.93,1,0,0,krankheit,Bei einer Krankheit funktionieren Körper-teile schlecht.,0_long,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Bei 1:=einer 2:=Krankheit 3:=funktionieren 4:=Körper-teile 5:=schlecht.
1334,0,1,0,1.4,6,0,2,0.83,100.24,1,1,0,alte-welt,Die Neue Welt ist Amerika.,2_long,Länder|Seiten_mit_defekten_Dateilinks,2019-07-23T04:59:35Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=Neue 2:=Welt 3:=ist 4:=Amerika.
12231,0,1,0,3.36,12,1,10,1.0,94.15,1,1,0,egypt-air-flug-181,Nach einer Zeit hat er die Menschen im Flugzeug frei gelassen.,7_long,Verkehr|Aus_den_Nachrichten|Seiten_mit_defekten_Dateilinks,2016-03-30T16:42:16Z,48f66906899cc4a9477b6c9e32ff4424,0:=Nach 1:=einer 2:=Zeit 3:=hat 4:=er 5:=die 6:=Menschen 7:=im 8:=Flugzeug 9:=frei 10:=gelassen.
27287,0,1,0,1.33,4,1,2,0.99,9.21,1,0,0,kryptowahrung,Krypto-währungen sind vers-schlüsselt.,18_long,Geld,2018-12-19T14:08:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Krypto-währungen 1:=sind 2:=vers-schlüsselt.
1821,0,1,0,3.22,10,2,8,0.71,37.98,1,0,0,angeln,Angeln heißt: \newline Fische mit einer Angel-rute fangen.,0_short,Sport|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2013-01-15T08:55:46Z,b950d35f9da29c3fdd02c8ad471d9965,0:=Angeln 1:=heißt: 2:=\newline 3:=Fische 4:=mit 5:=einer 6:=Angel-rute 7:=fangen.
2013,0,1,0,2.09,12,2,9,1.0,68.77,1,0,0,anschlag-am-12-januar-2016-in-istanbul,8 Menschen kommen aus Deutschland und eine Person kommt aus Peru.,11_long,Ohne_Kategorie|Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-01-12T19:45:16Z,af28a20dfb151690981ee13d72ce655c,0:=8 1:=Menschen 2:=kommen 3:=aus 4:=Deutschland 5:=und 6:=eine 7:=Person 8:=kommt 9:=aus 10:=Peru.
26954,0,1,0,2.14,8,0,4,1.0,55.91,1,0,0,korperbemalung,Bei den Indianern war Körper-bemalung sehr wichtig.,13_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Bei 1:=den 2:=Indianern 3:=war 4:=Körper-bemalung 5:=sehr 6:=wichtig.
42496,0,1,0,2.0,7,1,5,1.0,56.93,1,0,0,soldner,Sie arbeiten nicht bei einer Streit-kraft.,4_long,Beruf|Seiten_mit_defekten_Dateilinks,2023-07-13T06:01:47Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=arbeiten 2:=nicht 3:=bei 4:=einer 5:=Streit-kraft.
29266,0,1,0,1.33,4,1,2,1.0,93.81,1,0,0,lowe,Löwen essen Fleisch.,6_long,Tiere|Seiten_mit_defekten_Dateilinks,2023-06-29T12:17:58Z,ab62fc4b1975a3ebc0bd2c4dccf571d8,0:=Löwen 1:=essen 2:=Fleisch.
12541,0,1,0,1.5,7,0,4,0.83,14.63,1,0,0,einpersonenpackung,Eine Einpersonenpackung ist Essen und Trinken.,0_short,Übung|Essen_und_Trinken|Seiten_mit_defekten_Dateilinks,2023-06-18T07:20:09Z,48f66906899cc4a9477b6c9e32ff4424,0:=Eine 1:=Einpersonenpackung 2:=ist 3:=Essen 4:=und 5:=Trinken.
27341,0,1,0,2.9,11,1,9,1.0,95.17,1,1,0,kultur,Zum Beispiel was die Menschen in einem Land gerne essen.,17_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-03-14T11:57:06Z,48f66906899cc4a9477b6c9e32ff4424,0:=Zum 1:=Beispiel 2:=was 3:=die 4:=Menschen 5:=in 6:=einem 7:=Land 8:=gerne 9:=essen.
12115,0,1,0,2.25,9,1,6,0.99,71.82,1,0,0,ecall,Die Technik ruft dann von selbst den Kranken-wagen.,3_short,Ohne_Kategorie,2014-12-31T12:07:06Z,28d34f2e053dee2c0e9399a7924cd978,0:=Die 1:=Technik 2:=ruft 3:=dann 4:=von 5:=selbst 6:=den 7:=Kranken-wagen.
12222,0,1,0,3.3,11,1,9,0.99,79.26,1,1,0,egalitarismus,"Zum Beispiel, dass jeder Mensch die gleichen Chancen hat.",1_short,Haltung|Politische_Idee|Seiten_mit_defekten_Dateilinks,2022-09-22T12:10:23Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Zum 1:=Beispiel, 2:=dass 3:=jeder 4:=Mensch 5:=die 6:=gleichen 7:=Chancen 8:=hat."
29543,0,1,0,2.4,11,1,9,1.0,53.88,1,1,0,madonna-kunstlerin,Das heißt: Madonna ist die erfolgreichste Sängerin der Welt.,12_long,Personen|Musik,2014-08-16T08:48:07Z,28d34f2e053dee2c0e9399a7924cd978,0:=Das 1:=heißt: 2:=Madonna 3:=ist 4:=die 5:=erfolgreichste 6:=Sängerin 7:=der 8:=Welt.
1048,0,1,0,2.0,6,1,4,1.0,92.8,1,0,0,alex-honnold,Er heißt: Free Solo.,4_long,Sport|Personen|Seiten_mit_defekten_Dateilinks,2021-07-16T21:06:31Z,e54ca469914bc262b958dc327fbe1253,0:=Er 1:=heißt: 2:=Free 3:=Solo.
1984,0,1,0,1.67,7,1,4,1.0,73.85,1,1,0,anschlag-am-1-januar-2017-istanbul,Und sehr viele Menschen sind verletzt.,2_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=sehr 2:=viele 3:=Menschen 4:=sind 5:=verletzt.
29524,0,1,0,2.78,10,1,8,1.0,87.72,1,0,0,madchenname,Dann bekommt sie meistens den Nach-namen von ihrem Mann.,2_long,Familie,2018-08-01T19:53:07Z,8e7384e75d1b209269510d9b5cd29494,0:=Dann 1:=bekommt 2:=sie 3:=meistens 4:=den 5:=Nach-namen 6:=von 7:=ihrem 8:=Mann.
42006,0,1,0,2.0,13,0,8,1.0,80.28,1,1,0,simpel,"Das Gegenteil von simpel ist ""schwierig"" oder ""schwer"".",3_long,Schimpfwort,2012-01-09T22:00:23Z,eaab3232dd7a824a6a774fd2f2814e47,"0:=Das 1:=Gegenteil 2:=von 3:=simpel 4:=ist 5:=""schwierig"" 6:=oder 7:=""schwer""."
9943,0,1,0,3.09,12,1,10,1.0,52.87,1,1,0,dau,"DAUs sind Personen, \newline die keine Ahnung von Computern haben.",0_long,Computer|Internet,2012-12-10T18:08:06Z,28d34f2e053dee2c0e9399a7924cd978,"0:=DAUs 1:=sind 2:=Personen, 3:=\newline 4:=die 5:=keine 6:=Ahnung 7:=von 8:=Computern 9:=haben."
1765,0,1,0,2.86,8,2,6,1.0,89.75,1,0,0,anarchismus,Sie beraten was sie zu tun haben.,12_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Sie 1:=beraten 2:=was 3:=sie 4:=zu 5:=tun 6:=haben.
9715,0,1,0,1.8,6,1,4,1.0,66.4,1,0,0,dabbawala,Dabba-walas gibt es in Indien.,3_long,Seiten_mit_defekten_Dateilinks|Essen_und_Trinken|Beruf,2019-03-23T09:47:38Z,48f66906899cc4a9477b6c9e32ff4424,0:=Dabba-walas 1:=gibt 2:=es 3:=in 4:=Indien.
42156,0,1,0,2.8,11,1,8,1.0,103.63,1,0,2,sixtinische-kapelle,Die Kapelle wurde zur Zeit von Papst Sixtus IV gebaut.,0_long,Ort|Seiten_mit_defekten_Dateilinks,2013-03-12T07:06:15Z,7b5adf57ed2178795004f4c052333f37,0:=Die 1:=Kapelle 2:=wurde 3:=zur 4:=Zeit 5:=von 6:=Papst 7:=Sixtus 8:=IV 9:=gebaut.
12200,0,1,0,3.73,12,1,10,0.66,51.85,1,0,1,edward-snowden,Er hat am Anne Arundel Community College in Maryland Informatik studiert.,2_long,Personen,2013-07-05T06:23:04Z,6275ee07d0785a2da491fbb224064f23,0:=Er 1:=hat 2:=am 3:=Anne 4:=Arundel 5:=Community 6:=College 7:=in 8:=Maryland 9:=Informatik 10:=studiert.
42175,0,1,0,1.67,7,0,3,0.9,73.85,1,1,0,skandal,Das Wort Skandal ist ein Substantiv.,6_long,Ohne_Kategorie,2013-07-23T22:12:13Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Das 1:=Wort 2:=Skandal 3:=ist 4:=ein 5:=Substantiv.
27231,0,1,0,2.13,17,3,6,1.0,91.11,1,1,0,krieg,Es gibt mehrere Gründe für ein Kriegsende: • Die UNO befiehlt Länder Kriege zu beenden.,20_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-10-10T20:54:29Z,687c465aa14a2b3047e6e0c21fbc9670,0:=Es 1:=gibt 2:=mehrere 3:=Gründe 4:=für 5:=ein 6:=Kriegsende: 7:=• 8:=Die 9:=UNO 10:=befiehlt 11:=Länder 12:=Kriege 13:=zu 14:=beenden.
42343,0,1,0,2.2,6,1,4,0.98,49.48,1,0,0,smartphone,Man kann Software darauf installieren.,3_short,Computer|Internet,2012-08-24T08:57:32Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Man 1:=kann 2:=Software 3:=darauf 4:=installieren.
1383,0,1,0,2.0,7,1,4,1.0,116.15,1,0,0,alternative-fur-deutschland,Und sie wollen weniger Flüchtlinge haben.,3_short,Politik|Aus_den_Nachrichten|Partei_in_Deutschland,2016-10-08T08:01:49Z,6275ee07d0785a2da491fbb224064f23,0:=Und 1:=sie 2:=wollen 3:=weniger 4:=Flüchtlinge 5:=haben.
29369,0,1,0,3.0,11,2,9,1.0,104.64,1,0,0,lugenpresse,Es heißt: was in der Zeitung steht ist falsch.,1_short,Ohne_Kategorie,2015-01-13T10:59:41Z,af28a20dfb151690981ee13d72ce655c,0:=Es 1:=heißt: 2:=was 3:=in 4:=der 5:=Zeitung 6:=steht 7:=ist 8:=falsch.
10164,0,1,0,2.5,7,1,5,0.66,56.93,1,0,0,demografie,Und wie sich die Bevölkerungs-gruppen entwickeln.,2_short,Wissenschaft|Gesellschaft|Seiten_mit_defekten_Dateilinks,2021-02-01T07:51:47Z,10d328ecc07ab3b6c356d5ccb8a5c8d3,0:=Und 1:=wie 2:=sich 3:=die 4:=Bevölkerungs-gruppen 5:=entwickeln.
1847,0,1,0,2.14,8,1,5,1.0,81.29,1,0,0,angriff-in-las-vegas,Stephen Paddock hat den Angriff vorher geplant.,13_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Stephen 1:=Paddock 2:=hat 3:=den 4:=Angriff 5:=vorher 6:=geplant.
1900,0,1,0,1.6,6,0,4,1.0,83.32,1,0,0,anlauttabelle,Darauf sind Buchstaben und Bilder.,1_short,Schule_und_Lernen,2014-08-26T17:59:17Z,af28a20dfb151690981ee13d72ce655c,0:=Darauf 1:=sind 2:=Buchstaben 3:=und 4:=Bilder.
29420,0,1,0,2.0,8,0,6,1.0,81.29,1,1,0,luiz-inacio-lula-da-silva,Später wird er Generalsekretär in der Gewerkschaft.,27_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Später 1:=wird 2:=er 3:=Generalsekretär 4:=in 5:=der 6:=Gewerkschaft.
1888,0,1,0,2.5,15,1,8,0.9,41.36,1,0,1,ankerland,"Wegen einer Enstcheidung von einem Anker-land, \newline passiert auch immer im Nachbar-land etwas.",2_short,Länder|Seiten_mit_defekten_Dateilinks,2015-12-14T14:52:58Z,208c142d9a40526b9e4a73aa2f6b0b97,"0:=Wegen 1:=einer 2:=Enstcheidung 3:=von 4:=einem 5:=Anker-land, 6:=\newline 7:=passiert 8:=auch 9:=immer 10:=im 11:=Nachbar-land 12:=etwas."
29670,0,1,0,1.25,5,1,2,1.0,50.5,1,0,0,mahatma-gandhi,Mahatma Gandhi wurde eingeäschert.,48_long,Personen|Geschichte|Hurraki:Überarbeiten,2016-01-24T14:10:25Z,ab8e1e48a3f3355687558d8cb4fd204d,0:=Mahatma 1:=Gandhi 2:=wurde 3:=eingeäschert.
26919,0,1,0,2.22,10,1,6,0.99,53.88,1,0,1,korea-konflikt,Nord-korea und Süd-korea streiten sich um 2 große Sachen.,6_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Nord-korea 1:=und 2:=Süd-korea 3:=streiten 4:=sich 5:=um 6:=2 7:=große 8:=Sachen.
42057,0,1,0,2.0,8,0,6,0.67,89.75,1,1,0,siri,Siri ist eine Sprach-steuerung für das iPhone.,2_long,Computer,2012-09-13T08:37:54Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Siri 1:=ist 2:=eine 3:=Sprach-steuerung 4:=für 5:=das 6:=iPhone.
1275,0,1,0,1.86,8,1,5,1.0,81.29,1,0,0,allerheiligen,Die Christen erinnern sich an alle Heiligen.,3_short,Religion|Seiten_mit_defekten_Dateilinks,2015-11-01T12:22:09Z,7b5adf57ed2178795004f4c052333f37,0:=Die 1:=Christen 2:=erinnern 3:=sich 4:=an 5:=alle 6:=Heiligen.
1399,0,1,0,2.67,7,1,5,1.0,90.77,1,0,0,alternative,Man kann zwischen mehreren Sachen entscheiden.,1_short,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2021-08-27T05:12:11Z,0061a5419063d58697cea347295a4554,0:=Man 1:=kann 2:=zwischen 3:=mehreren 4:=Sachen 5:=entscheiden.
42317,0,1,0,2.29,8,1,5,1.0,90.77,1,0,0,smartphone,Auf deutsch heißt Smartphone: Schlaues Telefon.,1_long,Computer|Internet,2012-08-24T08:57:32Z,72fb5f8156adf1b638fc9bd1fa6cdbcf,0:=Auf 1:=deutsch 2:=heißt 3:=Smartphone: 4:=Schlaues 5:=Telefon.
29367,0,1,0,2.62,9,1,7,0.99,63.36,0,1,0,lugenpresse,Darum benutzen solche Menschen manchmal das Wort Lügen-presse.,6_long,Ohne_Kategorie,2015-01-13T10:59:41Z,af28a20dfb151690981ee13d72ce655c,0:=Darum 1:=benutzen 2:=solche 3:=Menschen 4:=manchmal 5:=das 6:=Wort 7:=Lügen-presse.
10869,0,1,0,3.0,9,1,7,1.0,21.06,1,0,1,dieter-hildebrandt,Er hat an der Ludwig-Maximilians-Universität in München studiert.,2_long,Personen,2013-11-24T20:10:15Z,28d34f2e053dee2c0e9399a7924cd978,0:=Er 1:=hat 2:=an 3:=der 4:=Ludwig-Maximilians-Universität 5:=in 6:=München 7:=studiert.
29402,0,1,0,2.29,8,1,6,1.0,106.67,1,0,0,luiz-inacio-lula-da-silva,Dann geht Lula nicht mehr zu Schule.,9_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Dann 1:=geht 2:=Lula 3:=nicht 4:=mehr 5:=zu 6:=Schule.
9952,0,1,0,3.18,12,1,9,1.0,60.31,1,0,1,david-bowie,David Bowie hat mit vielen anderen Musikern und Gruppen zusammen gearbeitet.,5_long,Musik|Personen,2016-01-11T18:42:10Z,28d34f2e053dee2c0e9399a7924cd978,0:=David 1:=Bowie 2:=hat 3:=mit 4:=vielen 5:=anderen 6:=Musikern 7:=und 8:=Gruppen 9:=zusammen 10:=gearbeitet.
27326,0,1,0,2.3,11,1,7,1.0,78.25,1,2,0,kultur,Das Wort Kultur kann eine Menschen-gruppe sein die etwas macht.,2_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-03-14T11:57:06Z,48f66906899cc4a9477b6c9e32ff4424,0:=Das 1:=Wort 2:=Kultur 3:=kann 4:=eine 5:=Menschen-gruppe 6:=sein 7:=die 8:=etwas 9:=macht.
2106,0,1,0,3.06,17,2,11,1.0,58.28,1,1,0,anschlag-in-bangkok-im-august-2015,"Die Menschen die gestorben sind kommen aus diesen Ländern: \newline China, Thailand, Philippinen.",14_long,Ohne_Kategorie|Geschichte|Seiten_mit_defekten_Dateilinks,2015-08-17T20:33:11Z,af28a20dfb151690981ee13d72ce655c,"0:=Die 1:=Menschen 2:=die 3:=gestorben 4:=sind 5:=kommen 6:=aus 7:=diesen 8:=Ländern: 9:=\newline 10:=China, 11:=Thailand, 12:=Philippinen."
9892,0,1,0,1.83,7,1,5,0.97,73.85,1,1,0,datenschutz,Jeder hat ein Recht auf Privat-sphäre.,2_long,Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2022-10-29T04:32:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Jeder 1:=hat 2:=ein 3:=Recht 4:=auf 5:=Privat-sphäre.
1110,0,1,0,2.0,9,1,6,1.0,71.82,1,1,0,algorithmus,Ein Algo-rithmus löst eine Aufgabe Schritt für Schritt.,0_long,Schule_und_Lernen|Computer|Internet|Seiten_mit_defekten_Dateilinks,2017-08-15T03:24:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Ein 1:=Algo-rithmus 2:=löst 3:=eine 4:=Aufgabe 5:=Schritt 6:=für 7:=Schritt.
