sent-id,regression,SVM,MLP,RF,all_true,all_false,one_true
2138,4,5,1,2,False,False,True
12173,1,4,1,1,False,False,False
2021,1,5,1,1,False,False,False
2081,2,5,1,1,False,False,True
12206,3,4,1,2,False,False,True
29497,1,2,1,1,False,False,False
42137,3,1,1,2,False,False,True
1372,1,5,1,1,False,True,False
29624,1,2,1,1,False,False,False
10073,1,4,1,1,False,False,False
29640,1,2,1,1,False,False,False
9844,1,4,1,1,False,False,False
42218,1,1,1,1,True,False,False
29352,4,2,1,3,False,False,True
27188,1,2,1,2,False,False,False
29228,1,2,1,2,False,False,False
42304,1,1,1,1,True,False,False
29498,1,2,1,2,False,False,False
27149,1,2,1,1,False,False,False
29378,1,2,1,1,False,False,False
9843,1,4,1,1,False,False,False
12134,2,4,1,1,False,False,False
42401,1,1,1,1,True,False,False
27318,4,2,1,3,False,False,True
29509,1,2,1,1,False,False,False
1324,2,5,1,2,False,False,False
12253,1,4,1,1,False,False,False
42068,1,1,1,1,True,False,False
1784,4,5,1,4,False,False,False
1231,1,5,1,1,False,True,False
27138,1,2,1,1,False,False,False
9694,2,4,1,1,False,False,False
9820,1,4,1,1,False,False,False
1449,2,5,1,2,False,False,False
12184,5,4,1,3,False,False,True
9858,2,4,1,2,False,False,False
9794,1,4,1,1,False,False,False
9918,1,4,1,1,False,False,False
1914,1,5,1,1,False,False,False
10035,2,4,1,2,False,False,False
1217,3,5,1,2,False,False,True
2122,1,5,1,1,False,False,False
12558,1,4,1,1,False,False,False
12432,1,4,1,1,False,False,False
29639,2,2,1,2,False,False,False
1698,1,5,1,1,False,True,False
1723,1,5,1,1,False,False,False
42192,1,1,1,1,True,False,False
9889,2,4,1,2,False,False,False
42498,1,1,1,1,False,True,False
1387,1,5,1,1,False,False,False
1861,3,5,1,2,False,False,True
1164,3,5,1,1,False,False,False
1428,1,5,1,1,False,False,False
29700,1,2,1,1,False,False,True
10037,1,4,1,1,False,False,False
26936,4,2,1,2,False,False,True
1269,4,5,1,1,False,True,False
27049,1,2,1,1,False,False,False
29676,5,2,1,3,False,False,True
42195,1,1,1,1,True,False,False
27016,2,2,1,2,False,False,True
27267,3,2,1,2,False,False,True
27236,2,2,1,2,False,False,False
12493,3,4,1,2,False,False,True
42219,2,1,1,2,False,False,False
42235,1,1,1,1,True,False,False
1832,2,5,1,2,False,False,True
1347,2,5,1,1,False,False,False
2156,1,5,1,1,False,False,False
2010,2,5,1,1,False,False,True
26867,2,2,1,2,False,False,False
27245,1,2,1,1,False,False,False
12388,1,4,1,1,False,False,False
9804,2,4,1,2,False,False,True
26960,2,2,1,1,False,True,False
1674,1,5,1,1,False,False,False
29382,1,2,1,2,False,False,False
9718,1,4,1,1,False,False,False
42493,1,1,1,1,True,False,False
42114,1,1,1,1,True,False,False
1804,2,5,1,2,False,True,False
1033,2,5,1,1,False,False,False
12555,1,4,1,1,False,False,False
27305,1,2,1,2,False,False,False
26926,5,2,1,2,False,False,True
9711,1,4,1,2,False,False,False
9759,1,4,1,2,False,False,True
9880,2,4,1,2,False,False,False
26998,1,2,1,1,False,False,False
1936,2,5,1,1,False,False,False
42153,1,1,1,1,True,False,False
1842,2,5,1,1,False,False,False
1983,1,5,1,1,False,False,False
1400,1,5,1,1,False,False,False
2032,3,5,1,3,False,False,False
2011,3,5,1,2,False,False,True
9946,1,4,1,1,False,False,False
42485,1,1,1,1,False,True,False
1437,2,5,1,2,False,False,False
27098,1,2,1,1,False,False,True
42020,1,1,1,1,True,False,False
10085,1,4,1,1,False,False,False
1226,1,5,1,1,False,False,False
27180,1,2,1,1,False,False,False
29681,1,2,1,1,False,False,True
12168,1,4,1,1,False,False,False
10041,2,4,1,1,False,False,False
27283,1,2,1,1,False,False,False
27292,1,2,1,1,False,False,True
42323,1,1,1,1,True,False,False
9682,3,4,1,2,False,False,True
26996,1,2,1,1,False,False,False
12395,1,4,1,1,False,False,False
42107,1,1,1,2,False,False,True
1106,3,5,1,2,False,False,True
26961,1,2,1,1,False,False,True
12128,3,4,1,2,False,False,True
42098,1,1,1,2,False,False,False
1897,1,5,1,1,False,False,False
29412,1,2,1,1,False,False,False
2053,1,5,1,1,False,False,False
1096,2,5,1,2,False,True,False
42111,2,1,1,1,False,False,False
27062,2,2,1,1,False,False,False
26901,2,2,1,1,False,False,False
42463,3,1,1,3,False,False,False
29571,1,2,1,1,False,False,False
1320,1,5,1,1,False,False,False
12273,1,4,1,1,False,False,False
9845,1,4,1,1,False,False,False
1866,1,5,1,1,False,False,False
29720,1,2,1,1,False,False,False
2046,1,5,1,1,False,False,False
29539,1,2,1,1,False,False,False
9665,1,4,1,1,False,False,False
26854,3,2,1,2,False,False,False
1389,1,5,1,1,False,True,False
29608,1,2,1,2,False,False,False
29357,1,2,1,1,False,False,False
9987,3,4,1,3,False,True,False
1427,3,5,1,1,False,True,False
42205,1,1,1,1,True,False,False
1155,1,5,1,1,False,False,False
9788,1,4,1,1,False,True,False
26915,1,2,1,1,False,False,False
2112,1,5,1,2,False,False,True
2102,1,5,1,2,False,False,False
2000,2,5,1,1,False,False,False
