sent-id,disj_count,min_dep_length,conj_count,mean_dep_length,token_count,verb_count,max_dep_length,class_score,flesh_reading_ease,is_sent,big_np_count,big_pp_count,topic,phrase,phrase_number,genre,timestamp,user,phrase_tokenized
12400,0,1,0,2.0,6,1,4,1.0,100.24,1,1,0,eifersucht,Wobei Gedanken an Rache entstehen.,4_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2022-01-03T17:00:58Z,e800bebc9060331edfac65e663a55570,0:=Wobei 1:=Gedanken 2:=an 3:=Rache 4:=entstehen.
1733,0,1,0,2.0,6,1,4,0.52,100.24,1,0,0,analphabet,Er kann ein bisschen schreiben.,14_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Er 1:=kann 2:=ein 3:=bisschen 4:=schreiben.
1057,0,1,0,1.7,11,0,6,1.0,61.33,1,2,1,alexander-graham-bell,Der Vater von Bell war Professor für Rede-kunst und Vortrags-kunst.,5_long,Personen|Seiten_mit_defekten_Dateilinks,2022-03-03T19:51:00Z,28d34f2e053dee2c0e9399a7924cd978,0:=Der 1:=Vater 2:=von 3:=Bell 4:=war 5:=Professor 6:=für 7:=Rede-kunst 8:=und 9:=Vortrags-kunst.
27289,0,1,0,2.67,7,1,5,1.0,99.23,1,0,0,kryptowahrung,Man kann sich damit etwas kaufen.,1_short,Geld,2018-12-19T14:08:31Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=kann 2:=sich 3:=damit 4:=etwas 5:=kaufen.
29535,0,1,0,2.88,9,1,7,1.0,75.88,1,0,1,madonna-kunstlerin,Sie ist am 14. Oktober 1996 geboren worden.,4_long,Personen|Musik,2014-08-16T08:48:07Z,28d34f2e053dee2c0e9399a7924cd978,0:=Sie 1:=ist 2:=am 3:=14. 4:=Oktober 5:=1996 6:=geboren 7:=worden.
42266,0,1,0,1.8,6,0,4,1.0,75.88,0,1,0,slamball,Besonders bei einem: Dunking.,2_long,Sport,2014-08-26T12:02:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Besonders 1:=bei 2:=einem: 3:=Dunking.
42007,0,1,0,2.14,8,0,6,1.0,81.29,1,1,0,simpel,simpel ist ein anderes Wort für einfach.,0_short,Schimpfwort,2012-01-09T22:00:23Z,eaab3232dd7a824a6a774fd2f2814e47,0:=simpel 1:=ist 2:=ein 3:=anderes 4:=Wort 5:=für 6:=einfach.
26918,0,1,0,2.57,8,1,6,1.0,55.91,1,0,0,korea-konflikt,Im Juni 1950 hat der Korea-krieg angefangen.,5_long,Geopolitik|Politik|Aus_den_Nachrichten,2018-02-18T07:36:44Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Juni 2:=1950 3:=hat 4:=der 5:=Korea-krieg 6:=angefangen.
1732,0,1,0,2.0,6,1,4,1.0,100.24,1,0,0,analphabet,Er kann ein bisschen lesen.,13_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-09-08T10:46:12Z,cfbe77d115cd524def4ccbe596a54842,0:=Er 1:=kann 2:=ein 3:=bisschen 4:=lesen.
1847,0,1,0,2.14,8,1,5,1.0,81.29,1,0,0,angriff-in-las-vegas,Stephen Paddock hat den Angriff vorher geplant.,13_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Stephen 1:=Paddock 2:=hat 3:=den 4:=Angriff 5:=vorher 6:=geplant.
12134,0,1,0,2.67,7,1,5,1.0,56.93,1,0,0,echelon,Mit Echelon wird auch Wirtschaftsspionage gemacht.,15_long,Ohne_Kategorie,2013-06-28T07:05:37Z,6275ee07d0785a2da491fbb224064f23,0:=Mit 1:=Echelon 2:=wird 3:=auch 4:=Wirtschaftsspionage 5:=gemacht.
1993,0,1,0,2.8,6,1,4,0.98,100.24,1,0,0,anschlag-am-10-dezember-2016-in-istanbul,Dabei sind 44 Menschen getötet.,1_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-12-15T07:06:25Z,af28a20dfb151690981ee13d72ce655c,0:=Dabei 1:=sind 2:=44 3:=Menschen 4:=getötet.
9919,0,1,0,2.0,12,2,6,1.0,68.77,1,1,0,dauerwelle,Um eine Dauerwelle zu machen braucht man ein Mittel und Lockenwickler.,0_long,Frisur,2013-02-20T18:45:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Um 1:=eine 2:=Dauerwelle 3:=zu 4:=machen 5:=braucht 6:=man 7:=ein 8:=Mittel 9:=und 10:=Lockenwickler.
12286,0,1,0,1.67,7,1,4,1.0,73.85,1,1,0,ehe,Und es gibt Regeln von Religionen.,9_long,Recht_und_Gesetz,2019-01-14T08:43:52Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=es 2:=gibt 3:=Regeln 4:=von 5:=Religionen.
1696,0,1,0,2.33,10,0,7,1.0,87.72,1,1,0,anakonda,Diese Schlange kann bis zu 200 Kilogramm schwer werden.,4_long,Tiere|Reptilien,2021-03-30T09:18:50Z,5fa944995d8c21065f2309550624baf9,0:=Diese 1:=Schlange 2:=kann 3:=bis 4:=zu 5:=200 6:=Kilogramm 7:=schwer 8:=werden.
1995,0,1,0,3.12,9,1,7,1.0,88.74,1,0,0,anschlag-am-10-dezember-2016-in-istanbul,Jemand hat ein Auto in die Luft gesprengt.,3_short,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2016-12-15T07:06:25Z,af28a20dfb151690981ee13d72ce655c,0:=Jemand 1:=hat 2:=ein 3:=Auto 4:=in 5:=die 6:=Luft 7:=gesprengt.
9867,0,1,0,3.0,10,1,8,0.98,45.42,1,1,1,datenschutz-grundverordnung,Am 21. Oktober 2013 hat das Europäische Parlament ab-gestimmt.,7_long,Recht_und_Gesetz,2018-06-04T15:22:46Z,48f66906899cc4a9477b6c9e32ff4424,0:=Am 1:=21. 2:=Oktober 3:=2013 4:=hat 5:=das 6:=Europäische 7:=Parlament 8:=ab-gestimmt.
29487,0,1,0,3.19,17,3,11,1.0,64.71,1,1,0,lurker,"Zum Beispiel sind damit Internetbenutzer gemeint, \newline die in einem Forum nur lesen und beobachten.",2_short,Schimpfwort,2012-11-22T08:39:34Z,28d34f2e053dee2c0e9399a7924cd978,"0:=Zum 1:=Beispiel 2:=sind 3:=damit 4:=Internetbenutzer 5:=gemeint, 6:=\newline 7:=die 8:=in 9:=einem 10:=Forum 11:=nur 12:=lesen 13:=und 14:=beobachten."
29352,0,1,0,2.62,17,2,7,1.0,58.28,1,0,1,luftpolsterfolie,Eine Luftpolsterfolie wird benutzt um: • etwas zu verpacken (zum Beispiel in einem Karton),0_short,Verpackung,2014-04-21T08:23:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Eine 1:=Luftpolsterfolie 2:=wird 3:=benutzt 4:=um: 5:=• 6:=etwas 7:=zu 8:=verpacken 9:=(zum 10:=Beispiel 11:=in 12:=einem 13:=Karton)
1652,0,1,0,3.3,11,2,9,0.91,87.72,1,0,0,amtseid,"Darin steht, \newline was man beim Amts-eid sagen muss.",3_long,Recht_und_Gesetz,2022-05-29T05:19:00Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Darin 1:=steht, 2:=\newline 3:=was 4:=man 5:=beim 6:=Amts-eid 7:=sagen 8:=muss."
42264,0,1,0,3.08,13,1,10,0.96,68.77,1,0,0,slamball,Die Trampoline sind dazu da: dass die Spieler höher springen können.,0_long,Sport,2014-08-26T12:02:12Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Trampoline 2:=sind 3:=dazu 4:=da: 5:=dass 6:=die 7:=Spieler 8:=höher 9:=springen 10:=können.
42480,0,1,0,1.6,6,0,3,1.0,83.32,1,0,0,solander-box,Eine Solander-Box ist eine Schachtel.,0_short,Ohne_Kategorie,2014-05-06T15:05:38Z,af28a20dfb151690981ee13d72ce655c,0:=Eine 1:=Solander-Box 2:=ist 3:=eine 4:=Schachtel.
29484,0,1,0,2.33,10,1,7,1.0,79.26,1,0,0,lurker,Ein Lurker schreibt selbst keine Artikel in einem Wiki.,8_long,Schimpfwort,2012-11-22T08:39:34Z,28d34f2e053dee2c0e9399a7924cd978,0:=Ein 1:=Lurker 2:=schreibt 3:=selbst 4:=keine 5:=Artikel 6:=in 7:=einem 8:=Wiki.
9853,0,1,0,2.78,10,1,5,0.98,104.64,1,1,0,dashcam,Ist die Karte voll wird der alte Film überschrieben.,5_long,Verkehr|Technik,2013-10-19T09:34:11Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Ist 1:=die 2:=Karte 3:=voll 4:=wird 5:=der 6:=alte 7:=Film 8:=überschrieben.
9922,0,1,0,1.6,6,0,3,1.0,83.32,1,0,0,dauerwelle,Eine Dauerwelle ist eine Haar-Frisur.,3_long,Frisur,2013-02-20T18:45:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Eine 1:=Dauerwelle 2:=ist 3:=eine 4:=Haar-Frisur.
27078,0,1,0,2.33,10,1,7,1.0,105.66,1,0,0,krankenkasse,Die Kranken-kasse zahlt zum Beispiel für: • den Zahn-arzt,9_long,Gesundheit|Recht_und_Gesetz|Seiten_mit_defekten_Dateilinks,2020-08-04T13:39:48Z,cfbe77d115cd524def4ccbe596a54842,0:=Die 1:=Kranken-kasse 2:=zahlt 3:=zum 4:=Beispiel 5:=für: 6:=• 7:=den 8:=Zahn-arzt
1970,0,1,0,2.09,12,2,8,1.0,103.63,1,1,0,anschlag-am-1-januar-2017-istanbul,Die IS Gruppe hat gesagt: wir haben den Anschlag gemacht.,9_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Die 1:=IS 2:=Gruppe 3:=hat 4:=gesagt: 5:=wir 6:=haben 7:=den 8:=Anschlag 9:=gemacht.
12431,0,1,0,2.0,7,0,4,1.0,90.77,1,1,0,eiffelturm,Der Turm ist auch ein Radio-sende-turm.,12_long,Ort,2015-03-31T17:25:55Z,45975183761f50ed006efcbab4df0803,0:=Der 1:=Turm 2:=ist 3:=auch 4:=ein 5:=Radio-sende-turm.
29322,0,1,0,1.5,10,1,4,0.7,58.45,0,0,0,ludwik-lejzer-zamenhof,Im Jahr 1887. \newline Zamenhof gründet die Plan-sprache Esperanto.,3_long,Personen,2022-02-22T09:57:25Z,e800bebc9060331edfac65e663a55570,0:=Im 1:=Jahr 2:=1887. 3:=\newline 4:=Zamenhof 5:=gründet 6:=die 7:=Plan-sprache 8:=Esperanto.
27010,0,1,0,1.6,6,1,3,1.0,83.32,1,0,0,korruption,Die Person benutzt den Beruf.,4_short,Politik|Recht_und_Gesetz,2008-10-10T21:54:55Z,e3afed0047b08059d0fada10f400c1e5,0:=Die 1:=Person 2:=benutzt 3:=den 4:=Beruf.
29393,0,1,0,4.0,12,1,10,1.0,68.77,1,0,1,luiz-inacio-lula-da-silva,Viele sagen zu Luiz Inácio Lula da Silva einfach nur Lula.,0_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Viele 1:=sagen 2:=zu 3:=Luiz 4:=Inácio 5:=Lula 6:=da 7:=Silva 8:=einfach 9:=nur 10:=Lula.
12380,0,1,0,2.88,9,1,6,0.98,115.13,1,0,0,eierlegende-wollmilchsau,Zum Beispiel wenn: • es keine Nachteile hat,6_short,Redewendungen,2013-10-21T08:18:22Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Zum 1:=Beispiel 2:=wenn: 3:=• 4:=es 5:=keine 6:=Nachteile 7:=hat
1660,0,1,0,3.67,13,2,11,0.76,77.23,1,0,0,amtseid,"Man erklärt beim Amts-eid, \newline dass man alle Aufgaben gut erledigt.",4_short,Recht_und_Gesetz,2022-05-29T05:19:00Z,48f66906899cc4a9477b6c9e32ff4424,"0:=Man 1:=erklärt 2:=beim 3:=Amts-eid, 4:=\newline 5:=dass 6:=man 7:=alle 8:=Aufgaben 9:=gut 10:=erledigt."
10115,0,1,0,3.0,11,1,5,1.0,88.74,0,0,0,demenz, • In der Schweiz haben 128 Tausend Menschen Demenz.,28_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2012-10-27T17:19:13Z,a6e7bfd89d5771b450c4ab0f5c2996e5,0:= 1:=• 2:=In 3:=der 4:=Schweiz 5:=haben 6:=128 7:=Tausend 8:=Menschen 9:=Demenz.
10076,0,1,0,3.36,12,1,9,0.98,77.23,1,0,0,delfinschwimmen,Beide Arme werden über den Kopf nach vorne ins Wasser bewegt.,1_long,Sport,2012-02-28T10:46:24Z,d4171b2c36772be4cad75ef4078874bd,0:=Beide 1:=Arme 2:=werden 3:=über 4:=den 5:=Kopf 6:=nach 7:=vorne 8:=ins 9:=Wasser 10:=bewegt.
1429,0,1,0,3.5,9,1,7,1.0,114.12,1,0,1,altes-agypten,Es hat sie vor sehr langer Zeit gegeben.,1_short,Geschichte,2020-09-17T09:34:33Z,46c3c87395bab21fd30e35b682a73fd0,0:=Es 1:=hat 2:=sie 3:=vor 4:=sehr 5:=langer 6:=Zeit 7:=gegeben.
29501,0,1,0,2.89,20,2,9,0.98,82.65,1,2,0,machthaber,"Die meisten, die das Wort benutzen,  \newline meinen damit einen ""schlechten oder bösen Chef"".",4_long,Politik,2014-03-28T10:33:08Z,a9f29492ed8786de5125371472bcc003,"0:=Die 1:=meisten, 2:=die 3:=das 4:=Wort 5:=benutzen, 6:= 7:=\newline 8:=meinen 9:=damit 10:=einen 11:=""schlechten 12:=oder 13:=bösen 14:=Chef""."
1740,0,1,0,1.8,11,1,5,1.0,53.88,1,1,1,anamnese,Das erste Gespräch zwischen Therapeut und Patient heißt: Anamnese.,0_long,Gesundheit|Seiten_mit_defekten_Dateilinks,2020-12-30T16:21:28Z,071517655685f140a415c26a1bfd2837,0:=Das 1:=erste 2:=Gespräch 3:=zwischen 4:=Therapeut 5:=und 6:=Patient 7:=heißt: 8:=Anamnese.
27154,0,1,0,2.43,8,1,6,1.0,89.75,1,1,0,krankheit,Dann kann es eine Psychische Störung geben.,6_short,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Dann 1:=kann 2:=es 3:=eine 4:=Psychische 5:=Störung 6:=geben.
9787,0,1,0,2.17,13,0,10,1.0,78.25,1,0,1,danemark,"Und Dänemark ist berühmt für Fischgerichte und Gebäcke wie ""smørrebrød"".",7_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2023-04-04T08:35:33Z,f3d525674a904e48b4a41a13ef2a54a5,"0:=Und 1:=Dänemark 2:=ist 3:=berühmt 4:=für 5:=Fischgerichte 6:=und 7:=Gebäcke 8:=wie 9:=""smørrebrød""."
1788,0,1,0,2.47,19,2,8,1.0,62.68,1,0,0,anarchismus,Im Anarchismus sind diese Sachen für die Menschen besonders wichtig: • selber Sachen zu machen und zu kontrollieren,35_long,Politik|Seiten_mit_defekten_Dateilinks,2016-04-25T17:26:24Z,48f66906899cc4a9477b6c9e32ff4424,0:=Im 1:=Anarchismus 2:=sind 3:=diese 4:=Sachen 5:=für 6:=die 7:=Menschen 8:=besonders 9:=wichtig: 10:=• 11:=selber 12:=Sachen 13:=zu 14:=machen 15:=und 16:=zu 17:=kontrollieren
12165,0,1,0,1.83,7,1,4,0.47,99.23,1,0,0,echter-clownfisch,Der Clown-fisch beschützt dann die Anemone.,19_long,Tiere|Seiten_mit_defekten_Dateilinks,2021-05-15T15:50:47Z,7b5adf57ed2178795004f4c052333f37,0:=Der 1:=Clown-fisch 2:=beschützt 3:=dann 4:=die 5:=Anemone.
1034,0,1,0,1.71,8,0,5,1.0,106.67,0,0,0,aleviten,Dieser Mann ist der Schwieger-sohn von Mohammed.,1_long,Religion,2008-02-02T09:57:28Z,e3afed0047b08059d0fada10f400c1e5,0:=Dieser 1:=Mann 2:=ist 3:=der 4:=Schwieger-sohn 5:=von 6:=Mohammed.
1969,0,1,0,2.56,10,1,6,1.0,96.18,1,0,0,anschlag-am-1-januar-2017-istanbul,Und der Mann hat eine Lang-waffe zum schießen benutzt.,8_long,Aus_den_Nachrichten|Geschichte|Seiten_mit_defekten_Dateilinks,2017-01-03T08:02:25Z,48f66906899cc4a9477b6c9e32ff4424,0:=Und 1:=der 2:=Mann 3:=hat 4:=eine 5:=Lang-waffe 6:=zum 7:=schießen 8:=benutzt.
42212,0,1,0,1.88,9,0,4,1.0,71.82,1,1,0,sklave,Die Sklaven in ganz Nordamerika wurden freie Menschen.,11_long,Ohne_Kategorie,2013-11-26T08:07:47Z,6275ee07d0785a2da491fbb224064f23,0:=Die 1:=Sklaven 2:=in 3:=ganz 4:=Nordamerika 5:=wurden 6:=freie 7:=Menschen.
27268,0,1,0,3.0,13,0,10,1.0,67.76,1,0,0,kryptomnesie,In Wirklichkeit ist die Idee oder die Information aber von jemand anderem.,2_short,Gesundheit,2013-01-26T10:24:13Z,a9f29492ed8786de5125371472bcc003,0:=In 1:=Wirklichkeit 2:=ist 3:=die 4:=Idee 5:=oder 6:=die 7:=Information 8:=aber 9:=von 10:=jemand 11:=anderem.
1109,0,1,0,1.83,7,0,5,1.0,73.85,1,1,0,alexander-tatarnikov,Er ist ein Künstler aus Russland.,0_short,Personen|Hurraki:Überarbeiten,2014-08-18T13:39:55Z,cfb32d04a840c823f9a0d97071f81293,0:=Er 1:=ist 2:=ein 3:=Künstler 4:=aus 5:=Russland.
1662,0,1,0,1.17,8,1,2,0.75,73.85,1,0,0,amtssprache,Die Amts-sprache wird benutzt: • in Besprechungen,1_long,Sprache|Öffentliche_Verwaltung|Seiten_mit_defekten_Dateilinks,2015-07-21T11:36:14Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Die 1:=Amts-sprache 2:=wird 3:=benutzt: 4:=• 5:=in 6:=Besprechungen
29467,0,1,0,2.25,9,1,4,0.94,88.74,0,0,0,lupe,Mit einer Lupe \newline sieht man Sachen größer.,0_long,Technik|Hilfsmittel,2014-02-21T20:21:19Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Mit 1:=einer 2:=Lupe 3:=\newline 4:=sieht 5:=man 6:=Sachen 7:=größer.
29289,0,1,0,2.67,7,1,5,1.0,73.85,1,0,0,lsd,Und ist durch das Betäubungs-mittel-gesetz verboten.,4_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2022-02-27T12:04:22Z,e800bebc9060331edfac65e663a55570,0:=Und 1:=ist 2:=durch 3:=das 4:=Betäubungs-mittel-gesetz 5:=verboten.
1058,0,1,0,1.83,7,1,4,1.0,90.77,1,0,0,alexander-graham-bell,Der Vater hat eine Laut-schrift erfunden.,6_long,Personen|Seiten_mit_defekten_Dateilinks,2022-03-03T19:51:00Z,28d34f2e053dee2c0e9399a7924cd978,0:=Der 1:=Vater 2:=hat 3:=eine 4:=Laut-schrift 5:=erfunden.
12143,0,1,0,2.0,8,0,6,1.0,64.37,1,1,0,echelon,Echelon ist der Name von einem Spionagenetz.,0_short,Ohne_Kategorie,2013-06-28T07:05:37Z,6275ee07d0785a2da491fbb224064f23,0:=Echelon 1:=ist 2:=der 3:=Name 4:=von 5:=einem 6:=Spionagenetz.
42348,0,1,0,2.88,9,1,6,0.99,80.28,1,0,0,smartwatch,Die Smart-watch kann sich mit dem Internet verbinden.,1_short,Zeit|Technik|Computer|Internet,2014-01-03T14:38:26Z,ac95c75a4819ddeb76a125281a8c84d9,0:=Die 1:=Smart-watch 2:=kann 3:=sich 4:=mit 5:=dem 6:=Internet 7:=verbinden.
12255,0,1,0,1.89,10,2,4,1.0,88.74,1,0,0,ehegattensplitting,"Wer mehr Geld verdient, soll mehr Steuern zahlen.",11_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2014-07-17T09:07:41Z,cfbe77d115cd524def4ccbe596a54842,"0:=Wer 1:=mehr 2:=Geld 3:=verdient, 4:=soll 5:=mehr 6:=Steuern 7:=zahlen."
29537,0,1,0,2.0,9,1,4,1.0,105.66,1,0,1,madonna-kunstlerin,Zusammen mit Guy Ritchie hat sie einen Sohn.,6_long,Personen|Musik,2014-08-16T08:48:07Z,28d34f2e053dee2c0e9399a7924cd978,0:=Zusammen 1:=mit 2:=Guy 3:=Ritchie 4:=hat 5:=sie 6:=einen 7:=Sohn.
29222,0,1,0,2.67,7,1,5,1.0,99.23,1,0,0,louis-braille,Er hat mit einer Ahle gespielt.,5_long,Personen|Seiten_mit_defekten_Dateilinks,2017-01-05T18:57:57Z,28d34f2e053dee2c0e9399a7924cd978,0:=Er 1:=hat 2:=mit 3:=einer 4:=Ahle 5:=gespielt.
29521,0,1,0,1.67,7,1,3,1.0,56.93,1,1,0,mac,Die Firma Apple verkauft die Computer.,2_short,Computer|Seiten_mit_defekten_Dateilinks,2020-04-11T18:45:04Z,cdd271e9ea4695b160b24ff6aef9b112,0:=Die 1:=Firma 2:=Apple 3:=verkauft 4:=die 5:=Computer.
26942,0,1,0,2.2,6,1,4,0.97,100.24,1,0,0,korperbemalung,Er wird mit Farbe angemalt.,1_long,Kleider|Seiten_mit_defekten_Dateilinks,2015-06-05T15:33:34Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Er 1:=wird 2:=mit 3:=Farbe 4:=angemalt.
27132,0,1,0,1.6,6,1,3,0.85,83.32,1,0,0,krankheit,Oder der Geist funktioniert schlecht.,1_long,Gesundheit|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2020-05-07T06:15:23Z,48f66906899cc4a9477b6c9e32ff4424,0:=Oder 1:=der 2:=Geist 3:=funktioniert 4:=schlecht.
27222,0,1,0,2.83,13,2,11,1.0,77.23,1,0,1,krieg,"Kriege gibt es oft in Ländern, die von Diktatoren geführt werden.",11_long,Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2015-10-10T20:54:29Z,687c465aa14a2b3047e6e0c21fbc9670,"0:=Kriege 1:=gibt 2:=es 3:=oft 4:=in 5:=Ländern, 6:=die 7:=von 8:=Diktatoren 9:=geführt 10:=werden."
1065,0,1,0,1.86,8,1,6,1.0,106.67,1,1,0,alexander-graham-bell,Er studiert die Fächer Latein und Griechisch.,13_long,Personen|Seiten_mit_defekten_Dateilinks,2022-03-03T19:51:00Z,28d34f2e053dee2c0e9399a7924cd978,0:=Er 1:=studiert 2:=die 3:=Fächer 4:=Latein 5:=und 6:=Griechisch.
10003,0,1,0,2.17,7,1,5,1.0,48.47,1,0,0,debatte,Dann reden die Politiker im Parlament.,8_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2015-01-30T06:01:49Z,6275ee07d0785a2da491fbb224064f23,0:=Dann 1:=reden 2:=die 3:=Politiker 4:=im 5:=Parlament.
1002,0,1,0,1.8,6,1,4,1.0,66.4,1,0,0,alcopop,Alkopops schmecken ähnlich wie Cola.,0_long,Ohne_Kategorie,2008-03-03T13:27:50Z,1165823e29d5567f66ef3bbbcbfabcad,0:=Alkopops 1:=schmecken 2:=ähnlich 3:=wie 4:=Cola.
1370,0,1,0,2.67,7,1,5,0.99,73.85,1,0,0,alternative-fur-deutschland,Er ist aus der Partei raus-gegangen.,7_long,Politik|Aus_den_Nachrichten|Partei_in_Deutschland,2016-10-08T08:01:49Z,6275ee07d0785a2da491fbb224064f23,0:=Er 1:=ist 2:=aus 3:=der 4:=Partei 5:=raus-gegangen.
12567,0,1,0,1.75,5,1,3,1.0,92.8,1,0,0,eins,Man kann damit rechnen.,3_short,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2018-11-19T09:26:30Z,48f66906899cc4a9477b6c9e32ff4424,0:=Man 1:=kann 2:=damit 3:=rechnen.
1184,0,1,0,2.67,13,1,10,0.96,102.61,1,0,0,allee,Eine Allee ist lang  \newline und hat rechts und links Bäume.,0_long,Ohne_Kategorie,2012-06-10T17:54:11Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Eine 1:=Allee 2:=ist 3:=lang 4:= 5:=\newline 6:=und 7:=hat 8:=rechts 9:=und 10:=links 11:=Bäume.
29485,0,1,0,2.2,6,0,4,0.99,66.4,1,1,0,lurker,Lurker ist ein englisches Wort.,0_short,Schimpfwort,2012-11-22T08:39:34Z,28d34f2e053dee2c0e9399a7924cd978,0:=Lurker 1:=ist 2:=ein 3:=englisches 4:=Wort.
27188,0,1,0,2.86,8,2,6,0.97,64.37,1,0,0,kredenzen,Oder bietet jemandem etwas zu trinken an.,1_short,Essen_und_Trinken,2012-10-04T09:39:58Z,a9f29492ed8786de5125371472bcc003,0:=Oder 1:=bietet 2:=jemandem 3:=etwas 4:=zu 5:=trinken 6:=an.
29405,0,1,0,2.14,8,1,6,1.0,106.67,1,0,1,luiz-inacio-lula-da-silva,Lesen lernt Lula erst mit 10 Jahren.,12_long,Politik|Personen|Seiten_mit_defekten_Dateilinks,2022-10-31T19:09:35Z,6275ee07d0785a2da491fbb224064f23,0:=Lesen 1:=lernt 2:=Lula 3:=erst 4:=mit 5:=10 6:=Jahren.
12253,0,1,0,2.11,10,1,7,0.96,96.18,1,1,0,ehegattensplitting,In Deutschland gibt es verschiedene Regeln für die Steuer.,9_long,Seiten_mit_defekten_Dateilinks|Ohne_Kategorie,2014-07-17T09:07:41Z,cfbe77d115cd524def4ccbe596a54842,0:=In 1:=Deutschland 2:=gibt 3:=es 4:=verschiedene 5:=Regeln 6:=für 7:=die 8:=Steuer.
12729,0,1,0,1.29,10,1,2,0.98,80.28,1,0,0,elbphilharmonie,Manche sagen: \newline Die Elb-philharmonie ist ist gut.,24_long,Ort|Ohne_Kategorie|Seiten_mit_defekten_Dateilinks,2016-11-03T09:24:04Z,6275ee07d0785a2da491fbb224064f23,0:=Manche 1:=sagen: 2:=\newline 3:=Die 4:=Elb-philharmonie 5:=ist 6:=ist 7:=gut.
1850,0,1,0,2.0,8,1,5,0.88,89.75,1,1,0,angriff-in-las-vegas,Stephen Paddock wollte sehr viele Menschen töten.,16_long,Geschichte|Aus_den_Nachrichten|Hurraki:Überarbeiten|Seiten_mit_defekten_Dateilinks,2017-10-11T05:48:19Z,48f66906899cc4a9477b6c9e32ff4424,0:=Stephen 1:=Paddock 2:=wollte 3:=sehr 4:=viele 5:=Menschen 6:=töten.
1487,0,1,0,2.27,12,2,6,1.0,46.44,0,0,0,altweibersommer, • Die Blätter von Bäumen verfärben sich (siehe Herbstanfang),5_long,Natur,2013-09-28T11:41:10Z,eaab3232dd7a824a6a774fd2f2814e47,0:= 1:=• 2:=Die 3:=Blätter 4:=von 5:=Bäumen 6:=verfärben 7:=sich 8:=(siehe 9:=Herbstanfang)
12374,0,1,0,1.67,7,0,3,0.55,90.77,0,0,0,eierlegende-wollmilchsau,Eine Eier-legende Woll-milch-sau ist kein Tier.,0_short,Redewendungen,2013-10-21T08:18:22Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Eine 1:=Eier-legende 2:=Woll-milch-sau 3:=ist 4:=kein 5:=Tier.
1488,0,1,0,1.9,11,0,8,1.0,44.41,1,1,0,altweibersommer,Der Altweibersommer ist das Wetter im September und im Oktober.,0_short,Natur,2013-09-28T11:41:10Z,eaab3232dd7a824a6a774fd2f2814e47,0:=Der 1:=Altweibersommer 2:=ist 3:=das 4:=Wetter 5:=im 6:=September 7:=und 8:=im 9:=Oktober.
9970,0,1,0,2.12,9,1,5,0.95,63.36,1,0,0,dbt,Für die Therapie geht man zu einem Psycho-therapeuten.,3_short,,2020-07-04T07:35:34Z,4a8d7c87339c287de35ba4be954bbfbf,0:=Für 1:=die 2:=Therapie 3:=geht 4:=man 5:=zu 6:=einem 7:=Psycho-therapeuten.
