sent-id,regression,SVM,MLP,RF,all_true,all_false,one_true
42321,1,1,1,1,True,False,False
29391,1,5,1,1,False,True,False
42025,1,1,1,1,True,False,False
992,1,5,1,1,False,False,False
1293,2,5,1,1,False,False,True
9714,1,4,1,2,False,False,False
10015,1,4,1,1,False,False,False
27243,1,5,1,1,False,False,False
1696,2,5,1,1,False,False,False
1134,1,5,1,1,False,False,False
1662,1,5,1,1,False,False,False
1376,4,5,1,2,False,False,True
27205,1,5,1,2,False,False,True
29350,1,5,1,1,False,False,False
27184,1,5,1,1,False,False,False
1001,1,5,1,1,False,False,False
29500,1,5,1,1,False,False,False
1490,4,5,1,3,False,False,True
27075,3,5,1,2,False,False,True
12234,1,4,1,1,False,False,False
2006,2,5,1,2,False,False,False
29307,1,5,1,1,False,False,False
9752,2,4,1,2,False,False,False
29612,1,5,1,1,False,False,False
1447,2,5,1,1,False,False,False
9784,1,4,1,1,False,False,False
1143,2,5,1,2,False,False,False
29569,1,5,1,1,False,False,False
1235,2,5,1,1,False,False,True
27328,1,5,1,2,False,False,True
9909,2,4,1,1,False,False,True
29423,1,5,1,1,False,False,False
1117,3,5,1,2,False,True,False
29721,1,5,1,1,False,False,False
27285,1,5,1,1,False,False,False
12183,1,4,1,1,False,False,False
29336,1,5,1,2,False,False,True
12300,1,4,1,1,False,False,False
12240,1,4,1,1,False,True,False
1431,1,5,1,1,False,False,False
27343,2,5,1,2,False,False,False
29559,1,5,1,1,False,False,False
29270,1,5,1,1,False,False,False
12441,1,4,1,1,False,False,False
2146,3,5,1,3,False,True,False
29466,3,5,1,2,False,False,True
42240,1,1,1,1,False,True,False
42495,1,1,1,2,False,False,False
12379,1,4,1,1,False,False,False
42451,3,1,1,2,False,False,True
27302,1,5,1,1,False,False,False
9830,1,4,1,1,False,False,False
1829,1,5,1,1,False,False,False
29368,1,5,1,1,False,False,False
26970,1,5,1,1,False,False,False
42366,1,1,1,1,True,False,False
27189,1,5,1,1,False,True,False
1165,1,5,1,1,False,False,False
1167,1,5,1,2,False,False,True
2004,3,5,1,3,False,True,False
29288,1,5,1,1,False,False,False
9948,1,4,1,2,False,False,True
42425,1,1,1,1,True,False,False
1708,1,5,1,1,False,False,False
1884,3,5,1,3,False,True,False
26937,2,5,1,2,False,False,False
1333,2,5,1,1,False,False,False
42196,1,1,1,1,True,False,False
42352,1,1,1,2,False,False,False
29459,2,5,1,2,False,False,False
9862,1,4,1,2,False,False,False
26974,1,5,1,1,False,False,False
12190,1,4,1,1,False,False,False
10044,1,4,1,2,False,True,False
42021,1,1,1,1,True,False,False
1330,1,5,1,1,False,False,False
1685,3,5,1,2,False,False,True
12157,2,4,1,2,False,False,True
42141,1,1,1,1,True,False,False
1692,1,5,1,1,False,False,False
27083,1,5,1,1,False,False,False
12310,1,4,1,2,False,False,False
9971,1,4,1,2,False,False,True
9689,2,4,1,2,False,False,True
9884,1,4,1,1,False,False,False
26920,2,5,1,1,False,False,True
42499,1,1,1,1,True,False,False
42276,1,1,1,1,True,False,False
42209,1,1,1,1,True,False,False
1882,2,5,1,1,False,False,False
2014,2,5,1,2,False,False,False
29647,1,5,1,1,False,False,False
1030,1,5,1,1,False,True,False
27227,1,5,1,1,False,True,False
1085,2,5,1,2,False,False,True
9839,1,4,1,1,False,False,False
29254,1,5,1,1,False,False,False
42184,1,1,1,1,True,False,False
42478,1,1,1,1,True,False,False
29427,1,5,1,1,False,False,False
10121,1,4,1,1,False,False,False
2156,1,5,1,1,False,False,False
29679,1,5,1,1,False,False,False
10158,1,4,1,1,False,False,False
27325,2,5,1,2,False,False,False
1965,1,5,1,1,False,False,False
1666,2,5,1,2,False,False,False
10067,1,4,1,2,False,False,True
29248,3,5,1,2,False,False,True
42330,1,1,1,1,True,False,False
1362,2,5,1,2,False,False,False
2062,1,5,1,1,False,False,False
1727,1,5,1,1,False,False,False
27131,1,5,1,1,False,False,False
2049,1,5,1,2,False,False,False
27250,1,5,1,1,False,False,False
42351,1,1,1,1,True,False,False
9930,1,4,1,1,False,False,False
27139,1,5,1,1,False,True,False
29582,1,5,1,2,False,False,True
12416,1,4,1,1,False,True,False
1269,4,5,1,2,False,False,True
27009,2,5,1,2,False,False,False
29718,1,5,1,1,False,True,False
1915,2,5,1,1,False,False,False
29477,1,5,1,2,False,False,True
12257,2,4,1,2,False,False,False
10063,1,4,1,1,False,False,False
29328,1,5,1,1,False,False,False
1029,1,5,1,1,False,False,False
1756,3,5,1,2,False,False,True
27318,4,5,1,3,False,False,True
1142,1,5,1,1,False,False,False
12354,5,4,1,2,False,True,False
29305,1,5,1,1,False,False,False
1927,1,5,1,1,False,False,False
1047,1,5,1,1,False,False,False
27150,1,5,1,1,False,False,False
29339,1,5,1,1,False,True,False
1893,1,5,1,1,False,False,False
1097,3,5,1,1,False,False,False
29380,1,5,1,2,False,False,True
2005,4,5,1,4,False,True,False
12341,1,4,1,1,False,False,False
1045,1,5,1,1,False,False,False
9718,1,4,1,1,False,False,False
10116,1,4,1,1,False,False,False
9932,2,4,1,1,False,False,False
9722,1,4,1,1,False,False,False
42044,1,1,1,1,True,False,False
